id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
3643,KLGA,large_airport,La Guardia Airport,40.77719879,-73.87259674,21,NA,US,US-NY,New York,yes,KLGA,LGA,LGA,http://www.panynj.gov/CommutingTravel/airports/html/laguardia.html,https://en.wikipedia.org/wiki/LaGuardia_Airport,"Manhattan, New York City, NYC, Glenn H. Curtiss Airport, North Beach Airport, La Guardia"
3644,KLGB,medium_airport,Long Beach /Daugherty Field/ Airport,33.81769943,-118.1520004,60,NA,US,US-CA,Long Beach,yes,KLGB,LGB,LGB,http://www.lgb.org/,https://en.wikipedia.org/wiki/Long_Beach_Airport,Daugherty Field
20334,KLGC,small_airport,LaGrange Callaway Airport,33.0089,-85.072601,693,NA,US,US-GA,Lagrange,no,KLGC,LGC,LGC,http://lagrangeairport.com/,https://en.wikipedia.org/wiki/LaGrange_Callaway_Airport,
20335,KLGD,small_airport,La Grande/Union County Airport,45.29019928,-118.0070038,2717,NA,US,US-OR,La Grande,no,KLGD,LGD,LGD,http://union-county.org/public-works/airport/,https://en.wikipedia.org/wiki/La_Grande/Union_County_Airport,
20336,KLGF,small_airport,Laguna Army Airfield,32.86000061,-114.3970032,433,NA,US,US-AZ,Yuma Proving Ground(Yuma),no,KLGF,LGF,LGF,http://www.yuma.army.mil/,https://en.wikipedia.org/wiki/Laguna_Army_Airfield,Yuma Proving Ground
20337,KLGU,medium_airport,Logan-Cache Airport,41.79119873,-111.8519974,4457,NA,US,US-UT,Logan,no,KLGU,LGU,LGU,http://logan-cacheairport.org/,https://en.wikipedia.org/wiki/Logan-Cache_Airport,
29668,KLHC,closed,Arlington Municipal Airport,35.28310013,-89.67250061,308,NA,US,US-TN,Arlington,no,KLHC,LHC,,,,
20341,KLHV,small_airport,William T. Piper Memorial Airport,41.13560104,-77.42230225,556,NA,US,US-PA,Lock Haven,no,KLHV,LHV,LHV,http://www.piperairport.com/default.htm,https://en.wikipedia.org/wiki/William_T._Piper_Memorial_Airport,
20342,KLHW,small_airport,Wright AAF (Fort Stewart)/Midcoast Regional Airport,31.889099,-81.562303,45,NA,US,US-GA,Fort Stewart(Hinesville),no,KLHW,LIY,LHW,,https://en.wikipedia.org/wiki/Wright_Army_Airfield,
20344,KLHZ,small_airport,Triangle North Executive Airport,36.0233,-78.330299,369,NA,US,US-NC,Louisburg,no,KLHZ,LFN,LHZ,http://www.franklincountync.us/services/airport,https://en.wikipedia.org/wiki/Triangle_North_Executive_Airport,"2N9, Franklin County Airport"
20345,KLIC,small_airport,Limon Municipal Airport,39.27479935,-103.6660004,5374,NA,US,US-CO,Limon,no,KLIC,LIC,LIC,,,
3645,KLIT,large_airport,Bill & Hillary Clinton National Airport/Adams Field,34.72940063,-92.22429657,262,NA,US,US-AR,Little Rock,yes,KLIT,LIT,LIT,,https://en.wikipedia.org/wiki/Little_Rock_National_Airport,
20348,KLKP,small_airport,Lake Placid Airport,44.26449966,-73.9618988,1747,NA,US,US-NY,Lake Placid,no,KLKP,LKP,LKP,,https://en.wikipedia.org/wiki/Lake_Placid_Airport,
20350,KLKU,small_airport,Louisa County Airport/Freeman Field,38.00979996,-77.9701004,493,NA,US,US-VA,Louisa,no,KLKU,LOW,LKU,http://www.yeslouisa.com/business-in-louisa/transportation-infrastructure/,https://en.wikipedia.org/wiki/Louisa_County_Airport,
20351,KLKV,small_airport,Lake County Airport,42.16109848,-120.3990021,4733,NA,US,US-OR,Lakeview,no,KLKV,LKV,LKV,http://www.lakecountyor.org/government/airport/index.php,https://en.wikipedia.org/wiki/Lake_County_Airport_(Oregon),
20352,KLLJ,small_airport,Challis Airport,44.522999,-114.218002,5072,NA,US,US-ID,Challis,no,KLLJ,CHL,LLJ,http://itd.idaho.gov/aero/Facility%20Directory/launchAirportData.asp?value=LLJ,https://en.wikipedia.org/wiki/Challis_Airport,U15
20356,KLMS,small_airport,Louisville Winston County Airport,33.14619827,-89.0625,575,NA,US,US-MS,Louisville,no,KLMS,LMS,LMS,,,
3646,KLMT,medium_airport,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,4095,NA,US,US-OR,Klamath Falls,yes,KLMT,LMT,LMT,,https://en.wikipedia.org/wiki/Klamath_Falls_Airport,Klamath Falls Airport
20357,KLNA,small_airport,Palm Beach County Park Airport,26.59300041,-80.08509827,14,NA,US,US-FL,West Palm Beach,no,KLNA,LNA,LNA,,https://en.wikipedia.org/wiki/Palm_Beach_County_Park_Airport,
20359,KLND,medium_airport,Hunt Field,42.81520081,-108.7300034,5586,NA,US,US-WY,Lander,no,KLND,LND,LND,,,
3647,KLNK,medium_airport,Lincoln Airport,40.85100174,-96.75920105,1219,NA,US,US-NE,Lincoln,yes,KLNK,LNK,LNK,http://www.lincolnairport.com/,https://en.wikipedia.org/wiki/Lincoln_Airport_%28Nebraska%29,"Lincoln Army Air Field, Lincoln Air Force Base, 155th Air Refueling Wing"
20361,KLNN,small_airport,Willoughby Lost Nation Municipal Airport,41.68399811,-81.38970184,626,NA,US,US-OH,Willoughby,no,KLNN,LNN,LNN,,https://en.wikipedia.org/wiki/Willoughby_Lost_Nation_Municipal_Airport,
20362,KLNP,small_airport,Lonesome Pine Airport,36.98749924,-82.52999878,2684,NA,US,US-VA,Wise,no,KLNP,LNP,LNP,,https://en.wikipedia.org/wiki/Lonesome_Pine_Airport,
20363,KLNR,small_airport,Tri-County Regional Airport,43.21170044,-90.18160248,717,NA,US,US-WI,Lone Rock,no,KLNR,LNR,LNR,,,
3648,KLNS,medium_airport,Lancaster Airport,40.12170029,-76.2960968,403,NA,US,US-PA,Lancaster,yes,KLNS,LNS,LNS,,https://en.wikipedia.org/wiki/Lancaster_Airport_(Pennsylvania),
20364,KLOL,medium_airport,Derby Field,40.06639862,-118.5650024,3904,NA,US,US-NV,Lovelock,no,KLOL,LOL,LOL,http://pershingcounty.net/index.php/Derby-Field-Airport/derby-field-airport.html,https://en.wikipedia.org/wiki/Derby_Field,
20365,KLOM,small_airport,Wings Field,40.13750076,-75.26509857,302,NA,US,US-PA,Philadelphia,no,KLOM,BBX,LOM,,https://en.wikipedia.org/wiki/Wings_Field,
20366,KLOT,small_airport,Lewis University Airport,41.6072998,-88.09619904,679,NA,US,US-IL,Chicago/Romeoville,no,KLOT,LOT,LOT,http://www.flylot.com/,https://en.wikipedia.org/wiki/Lewis_University_Airport,"Lewis Lockport Airport,"
3649,KLOU,medium_airport,Bowman Field,38.22800064,-85.66369629,546,NA,US,US-KY,Louisville,no,KLOU,LOU,LOU,http://www.flylouisville.com/bowman-field/fast-facts/,https://en.wikipedia.org/wiki/Bowman_Field_(airport),
3650,KLOZ,medium_airport,London-Corbin Airport/Magee Field,37.0821991,-84.0848999,1212,NA,US,US-KY,London,no,KLOZ,LOZ,LOZ,http://www.london-corbinairport.com/,https://en.wikipedia.org/wiki/London-Corbin_Airport,
20367,KLPC,small_airport,Lompoc Airport,34.66559982,-120.4680023,88,NA,US,US-CA,Lompoc,no,KLPC,LPC,LPC,http://www.cityoflompoc.com/transit/airport/,https://en.wikipedia.org/wiki/Lompoc_Airport,
20369,KLQK,small_airport,Pickens County Airport,34.81000137,-82.70290375,1013,NA,US,US-SC,Pickens,no,KLQK,LQK,LQK,http://www.co.pickens.sc.us/Pickens%20County%20Airport/default.aspx,https://en.wikipedia.org/wiki/Pickens_County_Airport_(South_Carolina),
3651,KLRD,medium_airport,Laredo International Airport,27.54380035,-99.46160126,508,NA,US,US-TX,Laredo,yes,KLRD,LRD,LRD,,https://en.wikipedia.org/wiki/Laredo_International_Airport,
3652,KLRF,medium_airport,Little Rock Air Force Base,34.91690063,-92.14969635,311,NA,US,US-AR,Jacksonville,no,KLRF,LRF,LRF,http://www.littlerock.af.mil/,https://en.wikipedia.org/wiki/Little_Rock_Air_Force_Base,
20372,KLRJ,small_airport,Le Mars Municipal Airport,42.77799988,-96.1937027,1197,NA,US,US-IA,Le Mars,no,KLRJ,LRJ,LRJ,http://www.lemarsiowa.com/citygov/airport.htm,https://en.wikipedia.org/wiki/Le_Mars_Municipal_Airport,http://www.lemarsiowa.com/citygov/airport.htm
3653,KLRU,medium_airport,Las Cruces International Airport,32.28939819,-106.9219971,4456,NA,US,US-NM,Las Cruces,no,KLRU,LRU,LRU,,https://en.wikipedia.org/wiki/Las_Cruces_International_Airport,
20375,KLSB,small_airport,Lordsburg Municipal Airport,32.33349991,-108.6920013,4289,NA,US,US-NM,Lordsburg,no,KLSB,LSB,LSB,,,
3654,KLSE,medium_airport,La Crosse Municipal Airport,43.879002,-91.256699,655,NA,US,US-WI,La Crosse,yes,KLSE,LSE,LSE,http://www.lseairport.com/,https://en.wikipedia.org/wiki/La_Crosse_Municipal_Airport,"airport, regional"
3655,KLSF,medium_airport,Lawson Army Air Field (Fort Benning),32.33729935,-84.99130249,232,NA,US,US-GA,Fort Benning(Columbus),no,KLSF,LSF,LSF,,https://en.wikipedia.org/wiki/Lawson_Army_Airfield,
20376,KLSK,small_airport,Lusk Municipal Airport,42.75379944,-104.4049988,4964,NA,US,US-WY,Lusk,no,KLSK,LSK,LSK,http://www.townoflusk.org/index.asp?SEC=8DC74273-DA87-42DE-9B52-6431163B38FE&Type=B_BASIC,,
20377,KLSN,small_airport,Los Banos Municipal Airport,37.06290054,-120.8690033,121,NA,US,US-CA,Los Banos,no,KLSN,LSN,LSN,,https://en.wikipedia.org/wiki/Los_Banos_Municipal_Airport,
3656,KLSV,medium_airport,Nellis Air Force Base,36.23619843,-115.0339966,1870,NA,US,US-NV,Las Vegas,no,KLSV,LSV,LSV,http://www.nellis.af.mil/,https://en.wikipedia.org/wiki/Nellis_Air_Force_Base,"McCarran Field, Las Vegas AAF, Las Vegas AFB"
3657,KLTS,large_airport,Altus Air Force Base,34.667099,-99.26670074,1382,NA,US,US-OK,Altus,no,KLTS,LTS,LTS,http://www.altus.af.mil/,https://en.wikipedia.org/wiki/Altus_Air_Force_Base,
3658,KLUF,large_airport,Luke Air Force Base,33.53499985,-112.3830032,1085,NA,US,US-AZ,Glendale,no,KLUF,LUF,LUF,http://www.luke.af.mil/,https://en.wikipedia.org/wiki/Luke_Air_Force_Base,
3659,KLUK,medium_airport,Cincinnati Municipal Airport Lunken Field,39.10329819,-84.41860199,483,NA,US,US-OH,Cincinnati,no,KLUK,LUK,LUK,,https://en.wikipedia.org/wiki/Cincinnati_Municipal_Airport,
20381,KLUL,small_airport,Hesler Noble Field,31.67259979,-89.17220306,238,NA,US,US-MS,Laurel,no,KLUL,LUL,LUL,,https://en.wikipedia.org/wiki/Hesler-Noble_Field,
20384,KLVK,small_airport,Livermore Municipal Airport,37.69340134,-121.8199997,400,NA,US,US-CA,Livermore,no,KLVK,LVK,LVK,http://www.cityoflivermore.net/citygov/pw/public_works_divisions/airport/default.asp,https://en.wikipedia.org/wiki/Livermore_Municipal_Airport,
20385,KLVL,small_airport,Lawrenceville Brunswick Municipal Airport,36.77280045,-77.79429626,329,NA,US,US-VA,Lawrenceville,no,KLVL,LVL,LVL,,,
20386,KLVM,medium_airport,Mission Field,45.69940186,-110.447998,4660,NA,US,US-MT,Livingston,no,KLVM,LVM,LVM,http://www.parkcounty.org/site/Air_M_1.html#mf,https://en.wikipedia.org/wiki/Mission_Field,
20388,KLVS,medium_airport,Las Vegas Municipal Airport,35.65420151,-105.1419983,6877,NA,US,US-NM,Las Vegas,no,KLVS,LVS,LVS,http://www.lasvegasnm.gov/business/municipal_airport/index.php,https://en.wikipedia.org/wiki/Las_Vegas_Municipal_Airport,
20390,KLWB,medium_airport,Greenbrier Valley Airport,37.85829926,-80.39949799,2302,NA,US,US-WV,Lewisburg,no,KLWB,LWB,LWB,,https://en.wikipedia.org/wiki/Greenbrier_Valley_Airport,
20391,KLWC,small_airport,Lawrence Municipal Airport,39.01119995,-95.21659851,833,NA,US,US-KS,Lawrence,no,KLWC,LWC,LWC,http://www.lawrenceks.org/airport,https://en.wikipedia.org/wiki/Lawrence_Municipal_Airport_(Kansas),
20392,KLWL,small_airport,Wells Municipal Airport/Harriet Field,41.11709976,-114.9219971,5772,NA,US,US-NV,Wells,no,KLWL,LWL,LWL,http://www.cityofwellsnv.com/airport.shtml,https://en.wikipedia.org/wiki/Wells_Municipal_Airport_(Nevada),
3660,KLWM,medium_airport,Lawrence Municipal Airport,42.71720123,-71.12339783,148,NA,US,US-MA,Lawrence,no,KLWM,LWM,LWM,http://www.lawrencemunicipalairport.com/,https://en.wikipedia.org/wiki/Lawrence_Municipal_Airport_(Massachusetts),
20393,KLWS,medium_airport,Lewiston Nez Perce County Airport,46.37450027,-117.0149994,1442,NA,US,US-ID,Lewiston,yes,KLWS,LWS,LWS,,https://en.wikipedia.org/wiki/Lewiston-Nez_Perce_County_Airport,
3661,KLWT,medium_airport,Lewistown Municipal Airport,47.04930115,-109.4670029,4170,NA,US,US-MT,Lewistown,yes,KLWT,LWT,LWT,,https://en.wikipedia.org/wiki/Lewistown_Municipal_Airport,
20394,KLWV,small_airport,Lawrenceville Vincennes International Airport,38.7643013,-87.60549927,430,NA,US,US-IL,Lawrenceville,no,KLWV,LWV,LWV,http://www.midamericanaircenter.com/,https://en.wikipedia.org/wiki/Lawrenceville%E2%80%93Vincennes_International_Airport,George AAF
20396,KLXN,small_airport,Jim Kelly Field,40.79100037,-99.77729797,2413,NA,US,US-NE,Lexington,no,KLXN,LXN,LXN,http://www.cityoflex.com/index.aspx?page=46,https://en.wikipedia.org/wiki/Jim_Kelly_Field,
20398,KLXV,small_airport,Lake County Airport,39.22029877,-106.3170013,9927,NA,US,US-CO,Leadville,no,KLXV,LXV,LXV,http://www.lxvairport.com/home.html,https://en.wikipedia.org/wiki/Lake_County_Airport_(Colorado),
3662,KLYH,medium_airport,Lynchburg Regional Preston Glenn Field,37.3266983,-79.20040131,938,NA,US,US-VA,Lynchburg,yes,KLYH,LYH,LYH,,https://en.wikipedia.org/wiki/Lynchburg_Regional_Airport,
20400,KLYO,small_airport,Lyons-Rice County Municipal Airport,38.34280014,-98.22689819,1691,NA,US,US-KS,Lyons,no,KLYO,LYO,LYO,http://www.lyonsks.org/index.aspx?nid=915,,
20401,KLZU,small_airport,Gwinnett County Briscoe Field,33.97809982,-83.96240234,1061,NA,US,US-GA,Lawrenceville,no,KLZU,LZU,LZU,http://www.lzuairport.com/,https://en.wikipedia.org/wiki/Gwinnett_County_Airport,
20410,KM13,small_airport,Poplarville Pearl River County Airport,30.7859993,-89.50450134,320,NA,US,US-MS,Poplarville,no,M13,PCU,M13,,,
20453,KM75,small_airport,Malta Airport,48.3669014,-107.9189987,2254,NA,US,US-MT,Malta,no,M75,MLK,M75,,https://en.wikipedia.org/wiki/Malta_Airport_(Montana),
20468,KMAC,small_airport,Macon Downtown Airport,32.82210159,-83.56199646,437,NA,US,US-GA,Macon,no,KMAC,MAC,MAC,,https://en.wikipedia.org/wiki/Macon_Downtown_Airport,
20469,KMAE,small_airport,Madera Municipal Airport,36.98860168,-120.1119995,255,NA,US,US-CA,Madera,no,KMAE,MAE,MAE,,https://en.wikipedia.org/wiki/Madera_Municipal_Airport,
3663,KMAF,medium_airport,Midland International Airport,31.94249916,-102.2020035,2871,NA,US,US-TX,Midland,yes,KMAF,MAF,MAF,,https://en.wikipedia.org/wiki/Midland_International_Airport,
20473,KMAW,small_airport,Malden Regional Airport,36.6006012,-89.99220276,294,NA,US,US-MO,Malden,no,KMAW,MAW,MAW,http://www.maldenmo.com/airport_intro.html,https://en.wikipedia.org/wiki/Malden_Regional_Airport,Malden Airbase
302384,KMB,small_airport,Koinambe Airport,-5.4875,144.6069444,3000,OC,PG,PG-JI,Konambe,no,AYON,KMB,KOE,,,
20474,KMBG,medium_airport,Mobridge Municipal Airport,45.54650116,-100.4079971,1716,NA,US,US-SD,Mobridge,no,KMBG,MBG,MBG,,https://en.wikipedia.org/wiki/Mobridge_Municipal_Airport,
20475,KMBL,small_airport,Manistee Co Blacker Airport,44.2723999,-86.24690247,621,NA,US,US-MI,Manistee,no,KMBL,MBL,MBL,,https://en.wikipedia.org/wiki/Manistee_County-Blacker_Airport,
20476,KMBO,small_airport,Bruce Campbell Field,32.438702,-90.103104,326,NA,US,US-MS,Madison,yes,KMBO,DXE,MBO,http://www.madisonthecity.com/airport,https://en.wikipedia.org/wiki/Bruce_Campbell_Field,Augustine Auxiliary Field
3664,KMBS,large_airport,MBS International Airport,43.53290176,-84.07959747,668,NA,US,US-MI,Saginaw,yes,KMBS,MBS,MBS,http://www.mbsairport.org/,https://en.wikipedia.org/wiki/MBS_International_Airport,"Tri City Airport, Midland, Bay City"
20478,KMBY,small_airport,Omar N Bradley Airport,39.46390152,-92.42700195,867,NA,US,US-MO,Moberly,no,KMBY,MBY,MBY,http://www.moberlymo.org/Government/airport.html,,
3665,KMCB,medium_airport,Mc Comb/Pike County Airport/John E Lewis Field,31.17849922,-90.47190094,413,NA,US,US-MS,Mc Comb,no,KMCB,MCB,MCB,,https://en.wikipedia.org/wiki/McComb%E2%80%93Pike_County_Airport,
3666,KMCC,medium_airport,Mc Clellan Airfield,38.66759872,-121.401001,77,NA,US,US-CA,Sacramento,no,KMCC,MCC,MCC,,https://en.wikipedia.org/wiki/McClellan_Airfield,McClellan AFB
20479,KMCD,small_airport,Mackinac Island Airport,45.86489868,-84.63729858,739,NA,US,US-MI,Mackinac Island,no,KMCD,MCD,MCD,,https://en.wikipedia.org/wiki/Mackinac_Island_Airport,Y84
20480,KMCE,medium_airport,Merced Regional Macready Field,37.28469849,-120.5139999,155,NA,US,US-CA,Merced,no,KMCE,MCE,MCE,,https://en.wikipedia.org/wiki/Merced_Regional_Airport,
3667,KMCF,large_airport,Mac Dill Air Force Base,27.84930038,-82.52120209,14,NA,US,US-FL,Tampa,no,KMCF,MCF,MCF,http://www.macdill.af.mil/,https://en.wikipedia.org/wiki/MacDill_Air_Force_Base,"Southeast Air Base - Tampa, MacDill Field"
3668,KMCI,large_airport,Kansas City International Airport,39.2976,-94.713898,1026,NA,US,US-MO,Kansas City,yes,KMCI,MCI,MCI,http://www.flykci.com/,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,
20481,KMCK,medium_airport,Mc Cook Ben Nelson Regional Airport,40.20629883,-100.5920029,2583,NA,US,US-NE,Mc Cook,no,KMCK,MCK,MCK,,https://en.wikipedia.org/wiki/McCook_Regional_Airport,
3669,KMCN,medium_airport,Middle Georgia Regional Airport,32.69279861,-83.64920044,354,NA,US,US-GA,Macon,yes,KMCN,MCN,MCN,,https://en.wikipedia.org/wiki/Middle_Georgia_Regional_Airport,
3670,KMCO,large_airport,Orlando International Airport,28.42939949,-81.30899811,96,NA,US,US-FL,Orlando,yes,KMCO,MCO,MCO,http://www.orlandoairports.net/,https://en.wikipedia.org/wiki/Orlando_International_Airport,"Disney World,Epcot Center"
20482,KMCW,medium_airport,Mason City Municipal Airport,43.15779877,-93.33129883,1213,NA,US,US-IA,Mason City,no,KMCW,MCW,MCW,,,
20485,KMDA,heliport,Martindale Army Heliport,29.43129921,-98.37779999,674,NA,US,US-TX,San Antonio,no,KMDA,MDA,MDA,,,
20486,KMDD,small_airport,Midland Airpark,32.03649902,-102.1009979,2803,NA,US,US-TX,Midland,no,KMDD,MDD,MDD,,https://en.wikipedia.org/wiki/Midland_Airpark,
3671,KMDH,medium_airport,Southern Illinois Airport,37.77809906,-89.2519989,411,NA,US,US-IL,Carbondale/Murphysboro,no,KMDH,MDH,MDH,,https://en.wikipedia.org/wiki/Southern_Illinois_Airport,
20489,KMDS,small_airport,Madison Municipal Airport,44.01599884,-97.08589935,1718,NA,US,US-SD,Madison,no,KMDS,XMD,MDS,,https://en.wikipedia.org/wiki/Madison_Municipal_Airport_(South_Dakota),
3672,KMDT,medium_airport,Harrisburg International Airport,40.19350052,-76.76339722,310,NA,US,US-PA,Harrisburg,yes,KMDT,MDT,MDT,http://www.flyhia.com/,https://en.wikipedia.org/wiki/Harrisburg_International_Airport,"Harrisburg,Lancaster,York,HIA,Middletown"
3673,KMDW,large_airport,Chicago Midway International Airport,41.785999,-87.752403,620,NA,US,US-IL,Chicago,yes,KMDW,MDW,MDW,https://www.flychicago.com/midway/home/pages/default.aspx,https://en.wikipedia.org/wiki/Midway_International_Airport,CHI
20490,KMDZ,small_airport,Taylor County Airport,45.10100174,-90.30329895,1478,NA,US,US-WI,Medford,no,KMDZ,MDF,MDZ,http://www.co.taylor.wi.us/departments/a-e/airport/,https://en.wikipedia.org/wiki/Taylor_County_Airport_(Wisconsin),
20491,KMEB,small_airport,Laurinburg Maxton Airport,34.791901,-79.365799,216,NA,US,US-NC,Maxton,no,KMEB,MXE,MEB,,https://en.wikipedia.org/wiki/Laurinburg-Maxton_Airport,
3674,KMEI,medium_airport,Key Field,32.33259964,-88.75189972,297,NA,US,US-MS,Meridian,yes,KMEI,MEI,MEI,,https://en.wikipedia.org/wiki/Meridian_Regional_Airport,
3675,KMEM,large_airport,Memphis International Airport,35.04240036,-89.97669983,341,NA,US,US-TN,Memphis,yes,KMEM,MEM,MEM,,https://en.wikipedia.org/wiki/Memphis_International_Airport,
3676,KMER,medium_airport,Castle Airport,37.38050079,-120.5680008,191,NA,US,US-CA,Merced,no,KMER,MER,MER,,https://en.wikipedia.org/wiki/Castle_Airport,
20493,KMEV,small_airport,Minden-Tahoe Airport,39.00030136,-119.7509995,4722,NA,US,US-NV,Minden,no,KMEV,MEV,MEV,http://mindentahoeairport.com/,https://en.wikipedia.org/wiki/Minden%E2%80%93Tahoe_Airport,
307560,KMF,small_airport,Kamina Airport,-7.64925,145.9569444,2157,OC,PG,PG-GPK,Hoieti,no,AYKD,KMF,KMN,,,
3677,KMFD,medium_airport,Mansfield Lahm Regional Airport,40.82139969,-82.51660156,1297,NA,US,US-OH,Mansfield,no,KMFD,MFD,MFD,http://www.ci.mansfield.oh.us/index.php/lahm-airport,https://en.wikipedia.org/wiki/Mansfield_Lahm_Regional_Airport,
3678,KMFE,medium_airport,Mc Allen Miller International Airport,26.17580032,-98.23860168,107,NA,US,US-TX,Mc Allen,yes,KMFE,MFE,MFE,,https://en.wikipedia.org/wiki/McAllen-Miller_International_Airport,
20496,KMFI,small_airport,Marshfield Municipal Airport,44.63690186,-90.18930054,1277,NA,US,US-WI,Marshfield,no,KMFI,MFI,MFI,,"https://en.wikipedia.org/wiki/Marshfield,_Wisconsin",Roy Shrewy Field
3679,KMFR,medium_airport,Rogue Valley International Medford Airport,42.37419891,-122.8730011,1335,NA,US,US-OR,Medford,yes,KMFR,MFR,MFR,,https://en.wikipedia.org/wiki/Rogue_Valley_International-Medford_Airport,
20497,KMFV,small_airport,Accomack County Airport,37.64690018,-75.76110077,47,NA,US,US-VA,Melfa,no,KMFV,MFV,MFV,http://www.co.accomack.va.us/departments/airport,https://en.wikipedia.org/wiki/Accomack_County_Airport,Melfa Flight Strip
20498,KMGC,small_airport,Michigan City Municipal Airport,41.70330048,-86.82119751,655,NA,US,US-IN,Michigan City,no,KMGC,MGC,MGC,http://www.emichigancity.com/cityhall/departments/airport/index.htm,https://en.wikipedia.org/wiki/Michigan_City_Municipal_Airport,Phillips Field
3680,KMGE,large_airport,Dobbins Air Reserve Base,33.91540146,-84.51629639,1068,NA,US,US-GA,Marietta,no,KMGE,MGE,MGE,http://www.dobbins.afrc.af.mil/,https://en.wikipedia.org/wiki/Dobbins_Air_Reserve_Base,"Rickenbacker Field, Marietta AAF, Marietta AFB, Dobbins AFB"
20499,KMGJ,small_airport,Orange County Airport,41.50999832,-74.26460266,364,NA,US,US-NY,Montgomery,no,KMGJ,MGJ,MGJ,http://www.orangecountygov.com/content/124/1354/default.aspx,https://en.wikipedia.org/wiki/Orange_County_Airport_(New_York),
3681,KMGM,large_airport,Montgomery Regional (Dannelly Field) Airport,32.30059814,-86.39399719,221,NA,US,US-AL,Montgomery,yes,KMGM,MGM,MGM,http://www.flymgm.com/,https://en.wikipedia.org/wiki/Montgomery_Regional_Airport,
20501,KMGR,small_airport,Moultrie Municipal Airport,31.0848999,-83.80329895,294,NA,US,US-GA,Moultrie,no,KMGR,MGR,MGR,http://www.moultriega.com/?page_id=38,https://en.wikipedia.org/wiki/Moultrie_Municipal_Airport,"Moultrie-Thomasville Airport, Spence AAF Auxiliary No. 3"
3682,KMGW,medium_airport,Morgantown Municipal Walter L. Bill Hart Field,39.64289856,-79.91629791,1248,NA,US,US-WV,Morgantown,yes,KMGW,MGW,MGW,,https://en.wikipedia.org/wiki/Morgantown_Municipal_Airport,
20502,KMGY,small_airport,Dayton-Wright Brothers Airport,39.5890007,-84.22489929,957,NA,US,US-OH,Dayton,no,KMGY,MGY,MGY,http://www.flydayton.com/?page=wright-brothers-airport-2,https://en.wikipedia.org/wiki/Dayton%E2%80%93Wright_Brothers_Airport,
20503,KMHE,small_airport,Mitchell Municipal Airport,43.77479935,-98.03859711,1304,NA,US,US-SD,Mitchell,no,KMHE,MHE,MHE,http://www.cityofmitchell.org/index.asp?SEC=0E5EB6F8-1E38-48AD-8D27-2CDD01C4E949&Type=B_BASIC,https://en.wikipedia.org/wiki/Mitchell_Municipal_Airport,Mitchell AAF
3683,KMHK,medium_airport,Manhattan Regional Airport,39.14099884,-96.67079926,1057,NA,US,US-KS,Manhattan,yes,KMHK,MHK,MHK,,https://en.wikipedia.org/wiki/Manhattan_Regional_Airport,
20504,KMHL,small_airport,Marshall Memorial Municipal Airport,39.09579849,-93.20290375,779,NA,US,US-MO,Marshall,no,KMHL,MHL,MHL,http://www.marshall-mo.com/cm_airport.html,https://en.wikipedia.org/wiki/Marshall_Memorial_Municipal_Airport,
20506,KMHR,medium_airport,Sacramento Mather Airport,38.55390167,-121.2979965,98,NA,US,US-CA,Sacramento,no,KMHR,MHR,MHR,http://www.sacramento.aero/mhr/,https://en.wikipedia.org/wiki/Sacramento_Mather_Airport,
3684,KMHT,large_airport,Manchester-Boston Regional Airport,42.932598,-71.435699,266,NA,US,US-NH,Manchester,yes,KMHT,MHT,MHT,,https://en.wikipedia.org/wiki/Manchester-Boston_Regional_Airport,
20507,KMHV,small_airport,Mojave Airport,35.05939865,-118.1520004,2801,NA,US,US-CA,Mojave,no,KMHV,MHV,MHV,,https://en.wikipedia.org/wiki/Mojave_Air_and_Space_Port,
3685,KMIA,large_airport,Miami International Airport,25.79319954,-80.29060364,8,NA,US,US-FL,Miami,yes,KMIA,MIA,MIA,http://www.miami-airport.com/,https://en.wikipedia.org/wiki/Miami_International_Airport,"MFW, South Florida"
3686,KMIB,medium_airport,Minot Air Force Base,48.4156,-101.358002,1667,NA,US,US-ND,Minot,no,KMIB,MIB,MIB,http://www.minot.af.mil/,https://en.wikipedia.org/wiki/Minot_Air_Force_Base,"5th Bomb Wing, 91st Space Wing"
3687,KMIE,medium_airport,Delaware County Johnson Field,40.24229813,-85.39589691,937,NA,US,US-IN,Muncie,no,KMIE,MIE,MIE,,https://en.wikipedia.org/wiki/Delaware_County_Airport,
20510,KMIT,small_airport,Shafter Airport - Minter Field,35.507401,-119.192002,424,NA,US,US-CA,Shafter,no,KMIT,MIT,MIT,,https://en.wikipedia.org/wiki/Shafter_Airport,"Lerdo Field, Minter Field AAF"
3688,KMIV,medium_airport,Millville Municipal Airport,39.367802,-75.072197,85,NA,US,US-NJ,Millville,no,KMIV,MIV,MIV,,https://en.wikipedia.org/wiki/Millville_Executive_Airport,
20514,KMJX,small_airport,Ocean County Airport,39.92750168,-74.29239655,82,NA,US,US-NJ,Toms River,no,KMJX,MJX,MJX,http://www.planning.co.ocean.nj.us/rjmiller/index.htm,https://en.wikipedia.org/wiki/Robert_J._Miller_Air_Park,"N44, Robert J. Miller Air Park"
